"IndID","weeks_date","status","sex","birth_date","birth_year","last_date","death_year","death_month","season","hs_8km_natal","hs_8km_final","nterr_buffer50_first","area_buffer50_first","nterr_dens_buffer50_first","nterr_buffer50_last","area_buffer50_last","nterr_dens_buffer50_last"
312,85,1,"m",2014-05-01,2014,2015-12-18,2015,12,"Winter",0.348163360595703,0.348163360595703,0,7850.39343644165,0,2,7850.39343644165,2.00091414463794
313,36,0,"m",2014-05-01,2014,2015-01-08,2014,1,"Winter",0.392850341796875,0.385438537597656,9,7850.3934364418,9.00411365087057,8,7850.39343644155,8.00365657855187
314,90,1,"m",2014-05-01,2014,2016-01-27,2015,1,"Winter",0.475745300292969,0.344928771972656,17,6666.39828349855,20.0284594618454,19,7266.69788421034,20.5355518315636
315,23,0,"f",2014-05-01,2014,2014-10-09,2014,10,"Summer",0.4084814453125,0.387167999267578,9,7850.39343644145,9.00411365087097,8,7850.39343644153,8.00365657855189
316,38,0,"m",2014-05-01,2014,2015-01-25,2014,1,"Winter",0.382559722900391,0.382559722900391,8,7850.39343644163,8.00365657855179,8,7850.39343644163,8.00365657855179
317,38,0,"f",2014-05-01,2014,2015-01-25,2014,1,"Winter",0.4084814453125,0.385847106933594,9,7850.39343644145,9.00411365087097,9,7850.39343644154,9.00411365087087
318,53,1,"m",2015-05-01,2015,2016-05-06,2016,5,"Summer",0.31156591796875,0.195213668823242,28,6243.56224596816,35.2221179332833,0,7850.39343644169,0
319,38,0,"m",2015-05-01,2015,2016-01-26,2015,1,"Winter",0.403295166015625,0.411907897949219,12,7769.16664477913,12.1310024506976,14,7805.74147473791,14.0865212140958
320,29,0,"m",2015-05-01,2015,2015-11-26,2015,11,"Winter",0.475745300292969,0.504372009277344,22,6666.39828349855,25.9191828329764,13,5341.98269434552,19.1130834904693
321,240,0,"m",2015-05-01,2015,2019-12-09,2019,12,"Winter",0.475745300292969,0.311767395019531,22,6666.39828349855,25.9191828329764,33,7715.83051721539,33.5908614559221
322,249,0,"f",2015-05-01,2015,2020-02-09,2019,2,"Winter",0.475745300292969,0.382072692871094,22,6666.39828349855,25.9191828329764,27,4947.14018296087,42.8646644879172
323,84,0,"f",2015-05-01,2015,2016-12-12,2016,12,"Winter",0.395443756103516,0.415630462646484,8,6717.54133073319,9.35340029607797,7,6743.0335679933,8.15328455411836
324,82,1,"f",2015-05-01,2015,2016-12-01,2016,12,"Winter",0.362009338378906,0.234007690429687,24,5258.15761440533,35.848213963572,26,7466.63344346079,27.3488077363937
325,40,1,"f",2015-05-01,2015,2016-02-10,2015,2,"Winter",0.4084814453125,0.237068618774414,13,7850.39343644145,13.005941940147,10,7850.3934364415,10.0045707231899
326,40,1,"f",2015-05-01,2015,2016-02-10,2015,2,"Winter",0.4084814453125,0.220316879272461,13,7850.39343644145,13.005941940147,10,7850.39343644165,10.0045707231897
327,41,1,"f",2015-05-01,2015,2016-02-14,2015,2,"Winter",0.269768463134766,0.269768463134766,23,7829.24619760033,23.0726653655086,23,7829.24619760033,23.0726653655086
328,41,1,"f",2015-05-01,2015,2016-02-15,2015,2,"Winter",0.281550262451172,0.263080413818359,20,7850.39343644165,20.0091414463794,21,7850.39343644156,21.0095985186987
329,46,1,"m",2015-05-01,2015,2016-03-21,2015,3,"Winter",0.368691131591797,0.301335601806641,26,7850.39343644151,26.0118838802937,12,7850.39343644153,12.0054848678278
330,309,0,"m",2014-05-01,2014,2020-04-02,2019,4,"Winter",0.4084814453125,0.322334533691406,9,7850.39343644145,9.00411365087097,27,7850.39343644154,27.0123409526126
331,29,0,"m",2015-05-01,2015,2015-11-20,2015,11,"Winter",0.395443756103516,0.307518951416016,8,6717.54133073319,9.35340029607797,8,7230.54770043768,8.68977782526662
332,37,0,"m",2016-05-01,2016,2017-01-16,2016,1,"Winter",0.62811962890625,0.59678125,2,7850.39343644166,2.00091414463794,2,7850.39343644153,2.00091414463797
333,24,1,"m",2016-05-01,2016,2016-10-19,2016,10,"Summer",0.341583190917969,0.310845367431641,28,7843.44083685199,28.0376291892256,29,7785.82945931819,29.2538474642117
334,71,1,"f",2015-05-01,2015,2016-09-10,2016,9,"Summer",0.458146911621094,0.458146911621094,14,4950.82288536875,22.2095892787029,14,4950.82288536875,22.2095892787029
335,30,1,"m",2016-05-01,2016,2016-11-28,2016,11,"Winter",0.368691131591797,0.404058502197266,27,7850.39343644151,27.0123409526127,25,7850.39343644159,25.0114268079745
336,30,1,"m",2016-05-01,2016,2016-11-29,2016,11,"Winter",0.31156591796875,0.314617919921875,26,6243.56224596816,32.7062523666202,25,5553.39228791429,35.3566848278795
337,83,1,"f",2015-05-01,2015,2016-12-02,2016,12,"Winter",0.362009338378906,0.381866607666016,24,5258.15761440533,35.848213963572,20,4839.89807990978,32.4551529982668
338,68,1,"m",2015-05-01,2015,2016-08-22,2016,8,"Summer",0.322167572021484,0.306865509033203,28,7717.34502993921,28.4957436654893,2,7850.39343644153,2.00091414463797
339,297,0,"f",2016-05-01,2016,2022-01-13,2021,1,"Winter",0.62811962890625,0.443720336914062,2,7850.39343644166,2.00091414463794,13,7850.39343644163,13.0059419401467
340,38,0,"f",2016-05-01,2016,2017-01-22,2016,1,"Winter",0.354071502685547,0.456557220458984,13,7850.39343644164,13.0059419401467,15,7850.39343644149,15.0068560847849
341,248,0,"m",2016-05-01,2016,2021-01-31,2020,1,"Winter",0.344035278320312,0.500651733398437,13,7850.39343644153,13.0059419401468,39,5578.23585506387,54.9107803405164
342,175,1,"f",2016-05-01,2016,2019-09-12,2019,9,"Summer",0.368691131591797,0.340138458251953,27,7850.39343644151,27.0123409526127,2,7850.3934364415,2.00091414463798
343,46,1,"f",2016-05-01,2016,2017-03-25,2016,3,"Winter",0.322167572021484,0.331510528564453,27,7717.34502993921,27.478038534579,31,7156.88346369865,34.0194767580277
344,99,1,"m",2015-05-01,2015,2017-03-27,2016,3,"Winter",0.31156591796875,0.290810363769531,28,6243.56224596816,35.2221179332833,22,7850.39343644156,22.0100555910176
345,86,1,"f",2015-05-01,2015,2016-12-29,2016,12,"Winter",0.4084814453125,0.3477177734375,13,7850.39343644145,13.005941940147,14,7850.39343644164,14.0063990124656
346,250,0,"m",2016-05-01,2016,2021-02-19,2020,2,"Winter",0.368691131591797,0.331994689941406,27,7850.39343644151,27.0123409526127,45,7083.44382398666,49.89510502392
347,31,0,"f",2016-05-01,2016,2016-12-07,2016,12,"Winter",0.433695129394531,0.392052795410156,23,4626.76520502006,39.0427371126195,23,4812.86926624164,37.5330322908347
348,16,0,"m",2016-05-01,2016,2016-08-25,2016,8,"Summer",0.433695129394531,0.436870056152344,23,4626.76520502006,39.0427371126195,23,4600.16580342132,39.2684927676004
349,118,0,"m",2016-05-01,2016,2018-08-10,2018,8,"Summer",0.341583190917969,0.546544250488281,28,7843.44083685199,28.0376291892256,24,3812.21002495606,49.4452189101413
350,142,0,"f",2016-05-01,2016,2019-01-26,2018,1,"Winter",0.31156591796875,0.474291412353516,26,6243.56224596816,32.7062523666202,36,5934.68676197293,47.642504173057
351,58,0,"f",2016-05-01,2016,2017-06-14,2017,6,"Summer",0.31156591796875,0.329909820556641,26,6243.56224596816,32.7062523666202,35,6061.3064477869,45.3515029403396
352,246,0,"m",2016-05-01,2016,2021-01-17,2020,1,"Winter",0.341583190917969,0.552500793457031,28,7843.44083685199,28.0376291892256,28,3821.7137036915,57.542637361576
353,50,1,"m",2016-05-01,2016,2017-04-19,2016,4,"Winter",0.362009338378906,0.384585021972656,24,5258.15761440533,35.848213963572,23,5093.61436461647,35.4643215309478
354,80,1,"m",2016-05-01,2016,2017-11-13,2017,11,"Winter",0.368691131591797,0.368691131591797,27,7850.39343644151,27.0123409526127,33,7850.39343644151,33.0150833865267
355,20,1,"f",2017-05-01,2017,2017-09-23,2017,9,"Summer",0.475622833251953,0.475622833251953,13,6023.54758499389,16.9504365659912,13,6023.54758499389,16.9504365659912
356,47,1,"f",2016-05-01,2016,2017-03-29,2016,3,"Winter",0.368691131591797,0.105155342102051,27,7850.39343644151,27.0123409526127,9,7850.39343644157,9.00411365087084
357,130,1,"f",2015-05-01,2015,2017-11-02,2017,11,"Winter",0.397026428222656,0.397026428222656,13,7850.39343644163,13.0059419401467,19,7850.39343644163,19.0086843740605
358,93,0,"m",2016-05-01,2016,2018-02-16,2017,2,"Winter",0.368691131591797,0.302676147460938,27,7850.39343644151,27.0123409526127,24,7850.39343644158,24.0109697356555
359,44,1,"f",2017-05-01,2017,2018-03-09,2017,3,"Winter",0.281550262451172,0.262999603271484,28,7850.39343644165,28.0127980249312,31,7850.39343644138,31.0141692418892
360,39,1,"f",2017-05-01,2017,2018-01-31,2017,1,"Winter",0.341583190917969,0.398475128173828,34,7843.44083685199,34.0456925869168,32,7823.97653072385,32.1227206268129
361,197,0,"f",2017-05-01,2017,2021-02-09,2020,2,"Winter",0.302595092773437,0.288884582519531,36,7845.27881794857,36.0399350213298,44,7844.46365547841,44.0533868307918
362,44,0,"m",2017-05-01,2017,2018-03-10,2017,3,"Winter",0.31156591796875,0.340807220458984,33,6243.56224596816,41.511781849941,34,5546.52329052234,48.1446415291234
363,46,1,"m",2017-05-01,2017,2018-03-22,2017,3,"Winter",0.18069743347168,0.18069743347168,36,6541.80941424734,43.2209685300977,36,6541.80941424734,43.2209685300977
364,56,0,"m",2017-05-01,2017,2018-05-29,2018,5,"Summer",0.311334320068359,0.325761474609375,26,7704.89677024501,26.5030835029401,27,7441.39966429014,28.4969916526503
365,48,0,"m",2017-05-01,2017,2018-04-05,2017,4,"Winter",0.311334320068359,0.322696228027344,26,7704.89677024501,26.5030835029401,26,7765.01227465857,26.297900796598
366,59,1,"m",2017-05-01,2017,2018-06-19,2018,6,"Summer",0.475745300292969,0.490760162353516,27,6666.39828349855,31.8099062041073,27,6292.18115692676,33.7017480629697
367,48,0,"m",2017-05-01,2017,2018-04-04,2017,4,"Winter",0.475745300292969,0.417991516113281,27,6666.39828349855,31.8099062041073,31,6806.04144909302,35.7731336892834
368,53,0,"m",2017-05-01,2017,2018-05-11,2018,5,"Summer",0.322167572021484,0.341669006347656,35,7717.34502993921,35.6196795818616,41,7561.08066799511,42.5882570405559
369,44,0,"m",2017-05-01,2017,2018-03-06,2017,3,"Winter",0.441743774414062,0.378790588378906,22,7850.39343644156,22.0100555910176,22,7850.39343644159,22.0100555910176
370,46,0,"m",2017-05-01,2017,2018-03-25,2017,3,"Winter",0.475745300292969,0.474027618408203,27,6666.39828349855,31.8099062041073,23,5740.57886017887,31.4674847225746
371,51,1,"m",2017-05-01,2017,2018-04-29,2017,4,"Winter",0.4084814453125,0.223743026733398,17,7850.39343644145,17.0077702294229,15,7850.39343644156,15.0068560847847
372,34,0,"f",2017-05-01,2017,2017-12-29,2017,12,"Winter",0.405647430419922,0.407086059570313,7,7850.3934364414,7.00319950623302,6,7850.39343644182,6.0027424339137
373,37,0,"f",2017-05-01,2017,2018-01-19,2017,1,"Winter",0.405647430419922,0.403902587890625,7,7850.3934364414,7.00319950623302,6,7850.39343644153,6.00274243391392
374,47,0,"f",2017-05-01,2017,2018-03-26,2017,3,"Winter",0.395443756103516,0.407157409667969,15,6717.54133073319,17.5376255551462,13,6755.25928915286,15.1144103980755
375,29,0,"f",2017-05-01,2017,2017-11-23,2017,11,"Winter",0.426759216308594,0.389614318847656,24,7850.39343644173,24.0109697356551,25,7850.39343644146,25.0114268079749
376,200,0,"m",2016-05-01,2016,2020-03-01,2019,3,"Winter",0.368691131591797,0.419993530273437,27,7850.39343644151,27.0123409526127,31,7850.39343644151,31.0141692418887
377,188,0,"f",2017-05-01,2017,2020-12-08,2020,12,"Winter",0.441743774414062,0.314777099609375,22,7850.39343644156,22.0100555910176,26,7850.39343644153,26.0118838802936
378,84,0,"m",2017-05-01,2017,2018-12-16,2018,12,"Winter",0.475745300292969,0.345538757324219,27,6666.39828349855,31.8099062041073,24,6386.19846338363,29.5160822664938
379,41,1,"f",2018-05-01,2018,2019-02-15,2018,2,"Winter",0.431704620361328,0.431704620361328,11,7850.39343644163,11.0050277955087,11,7850.39343644163,11.0050277955087
380,132,1,"m",2016-05-01,2016,2018-11-11,2018,11,"Winter",0.344035278320312,0.398649078369141,13,7850.39343644153,13.0059419401468,29,7850.39343644153,29.0132550972506
381,19,1,"m",2018-05-01,2018,2018-09-15,2018,9,"Summer",0.338895812988281,0.363257537841797,31,7850.39343644142,31.014169241889,31,7850.39343644177,31.0141692418876
382,73,1,"f",2017-05-01,2017,2018-09-26,2018,9,"Summer",0.366957427978516,0.270280822753906,16,7850.39343644142,16.007313157104,20,7850.39343644161,20.0091414463795
383,29,1,"m",2018-05-01,2018,2018-11-21,2018,11,"Winter",0.347092376708984,0.374269195556641,12,4255.64751181487,22.1465192655255,13,4332.70192658384,23.5653785955618
384,31,1,"m",2018-05-01,2018,2018-12-04,2018,12,"Winter",0.275119171142578,0.275119171142578,36,7850.39343644177,36.0164546034824,36,7850.39343644177,36.0164546034824
385,31,1,"m",2018-05-01,2018,2018-12-05,2018,12,"Winter",0.281550262451172,0.271016479492187,34,7850.39343644165,34.015540458845,36,7850.39343644153,36.0164546034835
386,33,1,"m",2018-05-01,2018,2018-12-18,2018,12,"Winter",0.300419403076172,0.300419403076172,38,7849.42117722848,38.0220777242596,38,7849.42117722848,38.0220777242596
387,35,1,"f",2018-05-01,2018,2019-01-02,2018,1,"Winter",0.4084814453125,0.288315490722656,20,7850.39343644145,20.0091414463799,18,7850.39343644154,18.0082273017417
388,37,1,"m",2018-05-01,2018,2019-01-18,2018,1,"Winter",0.318620880126953,0.318098419189453,24,7850.39343644152,24.0109697356557,25,7850.39343644161,25.0114268079744
389,37,1,"f",2018-05-01,2018,2019-01-19,2018,1,"Winter",0.312700622558594,0.312700622558594,23,7850.39343644158,23.0105126633365,23,7850.39343644158,23.0105126633365
390,19,1,"m",2018-05-01,2018,2018-09-12,2018,9,"Summer",0.313900573730469,0.313900573730469,23,7850.39343644161,23.0105126633365,23,7850.39343644161,23.0105126633365
391,40,1,"m",2018-05-01,2018,2019-02-09,2018,2,"Winter",0.436813720703125,0.436813720703125,15,5660.50657284811,20.8125762232515,15,5660.50657284811,20.8125762232515
392,19,1,"m",2018-05-01,2018,2018-09-12,2018,9,"Summer",0.322167572021484,0.311694732666016,40,7717.34502993921,40.7082052364133,40,7465.68752982561,42.0804198011108
393,45,0,"m",2018-05-01,2018,2019-03-12,2018,3,"Winter",0.3528994140625,0.353139617919922,8,7190.78780113231,8.73782606432941,8,7188.72572228659,8.7403325010723
394,48,0,"m",2018-05-01,2018,2019-04-04,2018,4,"Winter",0.347092376708984,0.304922149658203,12,4255.64751181487,22.1465192655255,12,3906.21218403589,24.127665156765
395,44,1,"f",2018-05-01,2018,2019-03-07,2018,3,"Winter",0.362009338378906,0.148524719238281,30,5258.15761440533,44.810267454465,4,7850.39343644161,4.00182828927591
396,40,0,"m",2018-05-01,2018,2019-02-09,2018,2,"Winter",0.215254287719727,0.175388381958008,37,6777.16384444308,42.8788984783554,37,6675.3909254555,43.5326295796267
397,194,0,"f",2018-05-01,2018,2022-01-24,2021,1,"Winter",0.215254287719727,0.308905029296875,37,6777.16384444308,42.8788984783554,1,7850.39343644151,1.00045707231899
398,29,0,"f",2018-05-01,2018,2018-11-20,2018,11,"Winter",0.372934326171875,0.369824310302734,23,4860.21229133217,37.1674253619691,23,4846.38827572178,37.2734430888144
399,41,0,"f",2018-05-01,2018,2019-02-18,2018,2,"Winter",0.372934326171875,0.364829437255859,23,4860.21229133217,37.1674253619691,22,4820.79899427157,35.8421075329541
400,43,1,"m",2018-05-01,2018,2019-02-26,2018,2,"Winter",0.365054382324219,0.344430389404297,38,7850.39343644173,38.0173687481205,40,6913.97791598298,45.4382801299871
401,35,0,"f",2018-05-01,2018,2019-01-05,2018,1,"Winter",0.373185241699219,0.354116912841797,23,7850.39343644166,23.0105126633363,24,7850.39343644156,24.0109697356556
402,40,1,"m",2018-05-01,2018,2019-02-11,2018,2,"Winter",0.405647430419922,0.180892517089844,11,7850.3934364414,11.005027795509,6,7850.39343644151,6.00274243391394
403,88,0,"f",2018-05-01,2018,2020-01-11,2019,1,"Winter",0.318620880126953,0.368023101806641,24,7850.39343644152,24.0109697356557,32,7850.39343644152,32.0146263142076
404,43,0,"f",2018-05-01,2018,2019-03-01,2018,3,"Winter",0.322167572021484,0.328295471191406,40,7717.34502993921,40.7082052364133,41,7546.92257610514,42.6681529783416
405,106,0,"f",2018-05-01,2018,2020-05-17,2020,5,"Summer",0.322167572021484,0.156585876464844,40,7717.34502993921,40.7082052364133,6,7480.04213287838,6.299949781929
406,95,0,"f",2017-05-01,2017,2019-02-26,2018,2,"Winter",0.302595092773437,0.304690521240234,36,7845.27881794857,36.0399350213298,42,7816.99710138447,42.1987144614018
407,47,1,"f",2018-05-01,2018,2019-03-27,2018,3,"Winter",0.31156591796875,0.307720001220703,35,6243.56224596816,44.0276474166041,1,6570.46062266202,1.19534718873217
408,45,0,"f",2018-05-01,2018,2019-03-13,2018,3,"Winter",0.336645263671875,0.318238433837891,43,7283.84186159043,46.3658075886839,41,6984.31745994253,46.105184771427
409,47,1,"m",2018-05-01,2018,2019-03-26,2018,3,"Winter",0.522122009277344,0.434712768554687,9,7850.39343644163,9.00411365087077,7,7850.39343644147,7.00319950623296
410,97,0,"f",2018-05-01,2018,2020-03-14,2019,3,"Winter",0.318620880126953,0.346799896240234,24,7850.39343644152,24.0109697356557,8,7687.46511914444,8.17328626510745
411,39,0,"f",2018-05-01,2018,2019-01-29,2018,1,"Winter",0.441743774414062,0.387469909667969,29,7850.39343644156,29.0132550972505,28,7850.39343644176,28.0127980249308
412,204,0,"m",2018-05-01,2018,2022-03-31,2021,3,"Winter",0.441743774414062,0.356081176757812,29,7850.39343644156,29.0132550972505,31,7850.39343644176,31.0141692418877
413,28,1,"m",2019-05-01,2019,2019-11-18,2019,11,"Winter",0.344035278320312,0.349289642333984,26,7850.39343644153,26.0118838802937,28,7850.39343644169,28.0127980249311
414,56,0,"f",2019-05-01,2019,2020-05-29,2020,5,"Summer",0.31156591796875,0.345442504882812,39,6243.56224596816,49.0593785499303,40,5556.83767545424,56.535620384718
415,25,0,"f",2018-05-01,2018,2018-10-27,2018,10,"Summer",0.372934326171875,0.377218505859375,23,4860.21229133217,37.1674253619691,24,4923.66892889515,38.2835568226731
416,49,0,"m",2018-05-01,2018,2019-04-11,2018,4,"Winter",0.515654357910156,0.513676391601563,6,7548.0033680846,6.24322585799338,6,7548.27994810526,6.24299709706392
417,37,0,"f",2018-05-01,2018,2019-01-15,2018,1,"Winter",0.515654357910156,0.50710986328125,6,7548.0033680846,6.24322585799338,6,7559.94870848187,6.23336104793626
418,146,1,"f",2016-05-01,2016,2019-02-23,2018,2,"Winter",0.394382781982422,0.296763916015625,13,7850.39343644147,13.0059419401469,18,7850.39343644143,18.008227301742
419,26,0,"f",2018-05-01,2018,2018-11-01,2018,11,"Winter",0.362009338378906,0.361756195068359,30,5258.15761440533,44.810267454465,30,5289.21873920427,44.5471175681953
420,26,0,"m",2018-05-01,2018,2018-11-01,2018,11,"Winter",0.362009338378906,0.363483856201172,30,5258.15761440533,44.810267454465,30,5280.70662235363,44.6189242973354
421,77,1,"f",2018-05-01,2018,2019-10-23,2019,10,"Summer",0.423398315429687,0.368926879882812,22,7850.39343644168,22.0100555910173,27,7850.39343644156,27.0123409526125
422,50,1,"m",2018-05-01,2018,2019-04-19,2018,4,"Winter",0.333317291259766,0.436736053466797,37,7850.39343644159,37.0169116758022,24,7850.39343644172,24.0109697356551
423,71,1,"f",2018-05-01,2018,2019-09-15,2019,9,"Summer",0.234381378173828,0.234381378173828,11,3689.2551994877,23.4176800742102,12,3689.2551994877,25.5465600809565
424,178,0,"m",2018-05-01,2018,2021-10-04,2021,10,"Summer",0.373185241699219,0.379026458740234,23,7850.39343644166,23.0105126633363,20,7850.39343644172,20.0091414463792
425,27,0,"f",2019-05-01,2019,2019-11-11,2019,11,"Winter",0.282260772705078,0.233137573242188,21,7850.39343644148,21.0095985186989,20,7850.39343644147,20.0091414463799
426,37,0,"m",2019-05-01,2019,2020-01-19,2019,1,"Winter",0.282260772705078,0.232509063720703,21,7850.39343644148,21.0095985186989,20,7850.39343644142,20.00914144638
427,47,0,"m",2019-05-01,2019,2020-03-31,2019,3,"Winter",0.386613677978516,0.314171081542969,23,7850.39343644153,23.0105126633367,18,7850.39343644153,18.0082273017418
428,46,1,"f",2018-05-01,2018,2019-03-25,2018,3,"Winter",0.420540802001953,0.420540802001953,34,7850.39343644159,34.0155404588453,34,7850.39343644159,34.0155404588453
429,47,1,"m",2018-05-01,2018,2019-03-29,2018,3,"Winter",0.487871185302734,0.487871185302734,21,5518.47478470995,29.887536094293,21,5518.47478470995,29.887536094293
430,49,1,"f",2018-05-01,2018,2019-04-12,2018,4,"Winter",0.4084814453125,0.231172073364258,20,7850.39343644145,20.0091414463799,20,7850.39343644159,20.0091414463796
431,39,1,"f",2018-05-01,2018,2019-02-02,2018,2,"Winter",0.341583190917969,0.250481018066406,38,7843.44083685199,38.0510681853776,39,7850.39343644157,39.0178258204403
432,55,1,"f",2018-05-01,2018,2019-05-21,2019,5,"Summer",0.289644256591797,0.289644256591797,26,7850.39343644148,26.0118838802938,29,7850.39343644148,29.0132550972508
433,5,1,"m",2019-05-01,2019,2019-06-07,2019,6,"Summer",0.441743774414062,0.426811340332031,32,7850.39343644156,32.0146263142075,32,7850.39343644158,32.0146263142074
434,11,1,"m",2019-05-01,2019,2019-07-21,2019,7,"Summer",0.390076812744141,0.390076812744141,17,7850.39343644166,17.0077702294225,17,7850.39343644166,17.0077702294225
435,14,1,"m",2019-05-01,2019,2019-08-11,2019,8,"Summer",0.385606597900391,0.385606597900391,16,7850.39343644162,16.0073131571036,16,7850.39343644162,16.0073131571036
436,55,1,"m",2018-05-01,2018,2019-05-21,2019,5,"Summer",0.368691131591797,0.171886734008789,38,7850.39343644151,38.0173687481216,17,7850.39343644143,17.007770229423
437,50,1,"m",2019-05-01,2019,2020-04-20,2019,4,"Winter",0.405647430419922,0.288388092041016,15,7850.3934364414,15.0068560847851,9,7772.27554272938,9.09461255164761
438,39,1,"m",2019-05-01,2019,2020-02-03,2019,2,"Winter",0.475745300292969,0.355733489990234,32,6666.39828349855,37.7006295752383,34,7309.24878170037,36.5339015718947
439,19,1,"m",2019-05-01,2019,2019-09-14,2019,9,"Summer",0.40081689453125,0.324350952148438,27,7850.39343644163,27.0123409526123,11,7542.6975111309,11.4539656198895
440,26,1,"f",2019-05-01,2019,2019-11-02,2019,11,"Winter",0.405647430419922,0.379745300292969,15,7850.3934364414,15.0068560847851,15,7850.3934364415,15.0068560847849
441,29,1,"f",2019-05-01,2019,2019-11-25,2019,11,"Winter",0.362009338378906,0.364841735839844,33,5258.15761440533,49.2912941999115,33,5296.87354519496,48.9310140613558
442,29,1,"m",2019-05-01,2019,2019-11-25,2019,11,"Winter",0.231630096435547,0.231630096435547,20,7850.39343644156,20.0091414463797,20,7850.39343644156,20.0091414463797
443,47,1,"m",2019-05-01,2019,2020-03-26,2019,3,"Winter",0.255070587158203,0.255070587158203,45,7218.96107493534,48.9584539742123,45,7218.96107493534,48.9584539742123
444,38,1,"f",2019-05-01,2019,2020-01-24,2019,1,"Winter",0.22123713684082,0.22123713684082,38,6815.43706498534,43.790486104602,38,6815.43706498534,43.790486104602
445,34,0,"m",2019-05-01,2019,2019-12-28,2019,12,"Winter",0.215254287719727,0.176714859008789,38,6777.16384444308,44.0377876264191,41,6700.38008418553,48.0589523201796
446,37,0,"m",2019-05-01,2019,2020-01-20,2019,1,"Winter",0.215254287719727,0.177351409912109,38,6777.16384444308,44.0377876264191,41,6686.89986594584,48.1558350578659
447,64,0,"m",2019-05-01,2019,2020-07-26,2020,7,"Summer",0.362009338378906,0.304035247802734,33,5258.15761440533,49.2912941999115,34,5232.29400813385,51.0360035464393
448,82,1,"f",2018-05-01,2018,2019-11-29,2019,11,"Winter",0.341738708496094,0.341738708496094,25,7850.39343644154,25.0114268079746,26,7850.39343644154,26.0118838802936
449,83,1,"m",2018-05-01,2018,2019-12-06,2019,12,"Winter",0.373185241699219,0.3322568359375,23,7850.39343644166,23.0105126633363,22,7850.39343644156,22.0100555910176
450,39,1,"f",2019-05-01,2019,2020-02-03,2019,2,"Winter",0.373185241699219,0.278075134277344,25,7850.39343644166,25.0114268079743,21,7850.39343644171,21.0095985186982
451,138,1,"f",2017-05-01,2017,2019-12-29,2019,12,"Winter",0.405647430419922,0.305622528076172,7,7850.3934364414,7.00319950623302,12,7850.39343644161,12.0054848678277
452,28,1,"f",2019-05-01,2019,2019-11-18,2019,11,"Winter",0.347092376708984,0.384110992431641,12,4255.64751181487,22.1465192655255,14,4346.15236751105,25.2995600654958
453,251,0,"f",2016-05-01,2016,2021-02-23,2020,2,"Winter",0.62811962890625,0.440328430175781,2,7850.39343644166,2.00091414463794,14,7850.39343644153,14.0063990124658
454,38,0,"m",2019-05-01,2019,2020-01-26,2019,1,"Winter",0.324614105224609,0.310811950683594,24,7850.39343644157,24.0109697356556,24,7850.39343644167,24.0109697356553
455,28,1,"f",2019-05-01,2019,2019-11-18,2019,11,"Winter",0.372934326171875,0.367357208251953,26,4860.21229133217,42.0153504091824,24,4642.45281513851,40.6025794383359
456,89,0,"m",2020-05-01,2020,2022-01-17,2021,1,"Winter",0.436961181640625,0.436961181640625,25,7850.39343644159,25.0114268079745,25,7850.39343644159,25.0114268079745
457,102,0,"m",2019-05-01,2019,2021-04-16,2020,4,"Winter",0.332828796386719,0.149602661132813,28,7850.39343644147,28.0127980249318,12,7850.39343644178,12.0054848678275
458,52,0,"m",2019-05-01,2019,2020-05-02,2020,5,"Summer",0.282260772705078,0.324947479248047,21,7850.39343644148,21.0095985186989,15,7850.39343644144,15.006856084785
459,142,0,"f",2019-05-01,2019,2022-01-21,2021,1,"Winter",0.426759216308594,0.229274322509766,30,7850.39343644173,30.0137121695688,3,3966.12521811619,5.94079702635178
460,30,0,"f",2019-05-01,2019,2019-11-30,2019,11,"Winter",0.426759216308594,0.406885009765625,30,7850.39343644173,30.0137121695688,29,7850.39343644161,29.0132550972503
461,75,0,"m",2019-05-01,2019,2020-10-08,2020,10,"Summer",0.332828796386719,0.452634063720703,28,7850.39343644147,28.0127980249318,0,3576.67838153611,0
462,93,0,"f",2019-05-01,2019,2021-02-14,2020,2,"Winter",0.336645263671875,0.346189392089844,46,7283.84186159043,49.6006313739409,44,6712.63400306674,51.4813099801058
463,51,1,"f",2019-05-01,2019,2020-04-24,2019,4,"Winter",0.336645263671875,0.321579376220703,46,7283.84186159043,49.6006313739409,47,7052.58644706019,52.3406752356325
464,92,0,"m",2019-05-01,2019,2021-02-03,2020,2,"Winter",0.341583190917969,0.402506225585938,43,7843.44083685199,43.0577876834536,41,7803.30220248599,41.2662791517117
465,46,0,"f",2019-05-01,2019,2020-03-19,2019,3,"Winter",0.338895812988281,0.304483917236328,33,7850.39343644142,33.015083386527,31,7850.39343644153,31.0141692418886
466,94,0,"m",2019-05-01,2019,2021-02-23,2020,2,"Winter",0.362009338378906,0.373524108886719,33,5258.15761440533,49.2912941999115,36,5547.30875189632,50.969461313367
467,50,1,"m",2019-05-01,2019,2020-04-15,2019,4,"Winter",0.347092376708984,0.281181793212891,12,4255.64751181487,22.1465192655255,15,4957.80552823465,23.7624739088074
468,42,1,"f",2019-05-01,2019,2020-02-25,2019,2,"Winter",0.347244964599609,0.289316284179688,32,7850.39343644164,32.0146263142071,31,7850.39343644144,31.014169241889
469,97,1,"m",2018-05-01,2018,2020-03-10,2019,3,"Winter",0.403295166015625,0.398434875488281,24,7769.16664477913,24.2620049013952,25,7850.39343644162,25.0114268079744
